CustomerID,CustomerName,City,Region,OrderID,OrderDate,ProductID,ProductName,Category,Quantity,Sales,Discount,Profit
10509,Ananya,Pune,South,90509,22-11-2024,5509,Laptop,Electronics,6,38275.98,5974.32,29216.25
10510,Kavya,Bangalore,East,90510,28-10-2024,5510,Printer,Electronics,9,46988.52,5804.59,29068.13
10511,Arjun,Chennai,South,90511,01-01-2025,5511,Laptop,Electronics,9,6587.15,891.57,4509.19
10512,Aarav,Pune,West,90512,24-02-2025,5512,Notebook,Stationery,9,26308.77,1585.98,9216.81
10513,Diya,Bangalore,North,90513,05-11-2024,5513,Desk,Furniture,5,26077.72,3035.39,7411.75
10514,Meera,Bangalore,East,90514,06-10-2024,5514,Printer,Electronics,3,33738.34,1706.69,27547.5
10515,Ananya,Mumbai,West,90515,01-07-2024,5515,Printer,Electronics,7,23596.46,4532.14,7019.37
10516,Diya,Chennai,North,90516,11-01-2025,5516,Desk,Furniture,9,6148.83,1066.09,2645.82
10517,Vihaan,Bangalore,East,90517,26-11-2024,5517,Desk,Furniture,9,32469.55,3543.03,10104.26
10518,Arjun,Chennai,North,90518,22-04-2024,5518,Laptop,Electronics,7,12917.47,1088.64,10226.38
10519,Aarav,Mumbai,South,90519,09-01-2025,5519,Notebook,Stationery,2,42590.47,4037.72,16233.96
10520,Diya,Chennai,North,90520,22-03-2024,5520,Desk,Furniture,3,2936.92,259.38,2227.99
10521,Rohan,Chennai,South,90521,06-11-2024,5521,Laptop,Electronics,7,5086.34,466.95,3381.81
10522,Vihaan,Chennai,North,90522,22-02-2024,5522,Office Chair,Furniture,3,1783.65,230.13,905.27
10523,Aarav,Bangalore,North,90523,07-05-2024,5523,Desk,Furniture,2,8358.13,461.1,3718.31
10524,Ananya,Hyderabad,East,90524,25-04-2024,5524,Desk,Furniture,3,7142,813.68,4750.52
10525,Vihaan,Pune,North,90525,23-09-2024,5525,Mobile,Electronics,8,17979.77,121.09,14742.63
10526,Vihaan,Bangalore,North,90526,05-06-2024,5526,Printer,Electronics,5,38902.83,5486.57,26550.16
10527,Rohan,Chennai,North,90527,27-05-2024,5527,Printer,Electronics,5,5863.84,185.21,2240.83
10528,Meera,Pune,South,90528,23-08-2024,5528,Office Chair,Furniture,9,38307.3,6856.05,19811.97
10529,Vihaan,Mumbai,North,90529,09-07-2024,5529,Office Chair,Furniture,2,39119.12,886.72,36733.42
10530,Aarav,Chennai,East,90530,16-11-2024,5530,Mobile,Electronics,10,42252.78,5133.1,34770.64
10531,Diya,Delhi,South,90531,04-08-2024,5531,Printer,Electronics,1,27042.22,4335.86,18492.64
10532,Rohan,Pune,South,90532,23-11-2024,5532,Notebook,Stationery,5,44526.09,7688.32,24380.97
10533,Diya,Pune,West,90533,03-08-2024,5533,Notebook,Stationery,3,28692.95,938.37,13557.71
10534,Kavya,Hyderabad,North,90534,17-01-2025,5534,Office Chair,Furniture,1,24875.27,457.45,14637.88
10535,Aarav,Delhi,East,90535,22-02-2024,5535,Desk,Furniture,10,10739.67,772.51,5126.83
10536,Rohan,Chennai,South,90536,16-09-2024,5536,Desk,Furniture,8,23009.1,3679.31,5837.43
10537,Vihaan,Hyderabad,West,90537,10-01-2025,5537,Office Chair,Furniture,2,12772.9,376.43,5083.61
10538,Rohan,Bangalore,East,90538,03-01-2025,5538,Printer,Electronics,3,33025.8,3880.7,14099.88
10539,Kavya,Delhi,East,90539,20-08-2024,5539,Laptop,Electronics,2,38646.86,6031,11615.39
10540,Vihaan,Hyderabad,North,90540,15-02-2025,5540,Desk,Furniture,5,42514.48,3405.67,14215.78
10541,Kavya,Mumbai,West,90541,28-05-2024,5541,Laptop,Electronics,1,31681.21,5878.34,13746.08
10542,Rohan,Hyderabad,West,90542,04-08-2024,5542,Desk,Furniture,1,33859.49,2301.37,15029.08
10543,Arjun,Hyderabad,East,90543,05-04-2024,5543,Printer,Electronics,1,39388.98,3323.45,33435.2
10544,Vihaan,Mumbai,East,90544,16-10-2024,5544,Office Chair,Furniture,3,30331.16,2824.14,21631.79
10545,Vihaan,Bangalore,East,90545,12-02-2024,5545,Desk,Furniture,9,25139.39,1976.3,18916.46
10546,Kavya,Chennai,West,90546,07-03-2024,5546,Notebook,Stationery,8,12034.18,136.74,10567.42
10547,Ananya,Mumbai,West,90547,29-11-2024,5547,Desk,Furniture,1,6483.42,1157.91,4371
10548,Ananya,Mumbai,East,90548,23-12-2024,5548,Mobile,Electronics,3,37486.45,5159.28,29011.26
10549,Diya,Mumbai,West,90549,29-04-2024,5549,Notebook,Stationery,2,46595.53,5363.22,16072.32
10550,Ananya,Hyderabad,West,90550,03-12-2024,5550,Printer,Electronics,7,37109,1141.56,31692.68
10551,Rohan,Mumbai,North,90551,12-04-2024,5551,Desk,Furniture,9,27760.84,4564.04,9479.95
10552,Vihaan,Chennai,West,90552,04-03-2024,5552,Mobile,Electronics,3,35457.23,266.95,18232.3
10553,Ananya,Hyderabad,West,90553,28-09-2024,5553,Office Chair,Furniture,2,1042.75,30.92,488.11
10554,Diya,Bangalore,West,90554,10-11-2024,5554,Mobile,Electronics,7,26476.08,1134.89,18690.14
10555,Vihaan,Chennai,East,90555,18-07-2024,5555,Printer,Electronics,1,2983.7,527.9,1485.91
10556,Ananya,Bangalore,North,90556,01-04-2024,5556,Office Chair,Furniture,3,38107.36,2035.85,28618.22
10557,Meera,Chennai,West,90557,24-02-2024,5557,Laptop,Electronics,2,19459.86,2074.44,13452.62
10558,Arjun,Chennai,West,90558,21-09-2024,5558,Printer,Electronics,2,33924.1,1970.2,21397.38
10559,Meera,Hyderabad,North,90559,02-12-2024,5559,Notebook,Stationery,2,13168.73,722.92,5795.85
10560,Meera,Hyderabad,South,90560,07-04-2024,5560,Desk,Furniture,10,14153.97,1001.01,7906.98
10561,Rohan,Delhi,West,90561,26-04-2024,5561,Desk,Furniture,1,19640.58,2487.75,10569.48
10562,Kavya,Hyderabad,North,90562,25-04-2024,5562,Mobile,Electronics,5,48504.66,6586.91,39250.8
10563,Kavya,Mumbai,North,90563,26-07-2024,5563,Notebook,Stationery,1,44553.85,7649.89,36793.68
10564,Ananya,Pune,South,90564,20-03-2024,5564,Mobile,Electronics,6,24789.99,1156.51,14620.69
10565,Meera,Mumbai,North,90565,16-06-2024,5565,Office Chair,Furniture,6,36572.92,1051.43,17390.14
10566,Vihaan,Chennai,South,90566,28-11-2024,5566,Laptop,Electronics,10,16517.03,400.32,12155.6
10567,Kavya,Mumbai,East,90567,10-03-2024,5567,Printer,Electronics,2,36356.96,5066.19,13610.43
10568,Meera,Chennai,North,90568,17-08-2024,5568,Laptop,Electronics,9,10113.57,585.86,9343.73
10569,Ananya,Pune,North,90569,11-12-2024,5569,Mobile,Electronics,5,6515.26,386.36,3312.2
10570,Arjun,Pune,East,90570,29-07-2024,5570,Office Chair,Furniture,3,14855.94,1620.73,12993.17
10571,Meera,Chennai,West,90571,27-05-2024,5571,Printer,Electronics,8,37215.72,3442.33,17802.75
10572,Rohan,Bangalore,West,90572,29-03-2024,5572,Laptop,Electronics,8,6066.26,315.2,2387.68
10573,Arjun,Hyderabad,West,90573,24-06-2024,5573,Laptop,Electronics,8,26138.47,2891.76,10780.47
10574,Arjun,Pune,East,90574,11-09-2024,5574,Printer,Electronics,2,38595.5,5700.03,14802.79
10575,Ananya,Chennai,South,90575,25-01-2025,5575,Mobile,Electronics,2,5956.34,29.95,3249.11
10576,Rohan,Delhi,North,90576,19-09-2024,5576,Desk,Furniture,7,6824.57,801.87,3887.86
10577,Meera,Bangalore,South,90577,14-06-2024,5577,Notebook,Stationery,5,3647.78,91.32,2623.05
10578,Kavya,Pune,South,90578,19-03-2024,5578,Office Chair,Furniture,6,26592.23,5056.6,21335.72
10579,Arjun,Delhi,West,90579,21-12-2024,5579,Notebook,Stationery,2,40234.64,4368.06,20933.84
10580,Arjun,Pune,West,90580,30-09-2024,5580,Laptop,Electronics,1,11825.9,1790.07,6619.69
10581,Meera,Delhi,East,90581,02-04-2024,5581,Laptop,Electronics,7,4677.02,809.99,2961.42
10582,Diya,Hyderabad,North,90582,05-02-2025,5582,Desk,Furniture,9,43410.86,4025.91,17374.65
10583,Vihaan,Mumbai,South,90583,22-03-2024,5583,Office Chair,Furniture,2,20240.34,1401.2,12772.52
10584,Meera,Delhi,West,90584,28-08-2024,5584,Printer,Electronics,1,13731.22,197.78,8676.29
10585,Arjun,Bangalore,North,90585,01-04-2024,5585,Office Chair,Furniture,1,16491.28,3.14,10708.79
10586,Diya,Chennai,East,90586,10-10-2024,5586,Notebook,Stationery,4,7344.84,389.56,5070.91
10587,Ananya,Bangalore,East,90587,14-10-2024,5587,Desk,Furniture,7,33745.39,4660.07,13232.67
10588,Kavya,Pune,East,90588,20-04-2024,5588,Notebook,Stationery,3,2680.01,481.35,1676.09
10589,Rohan,Hyderabad,West,90589,30-12-2024,5589,Laptop,Electronics,3,11530.75,1557.93,3532.16
10590,Meera,Pune,North,90590,23-12-2024,5590,Desk,Furniture,6,41898.75,7125.98,14652.62
10591,Ananya,Bangalore,South,90591,26-05-2024,5591,Mobile,Electronics,10,771.54,21.78,574.77
10592,Ananya,Delhi,East,90592,28-12-2024,5592,Laptop,Electronics,2,7204.81,1012.41,2280.48
10593,Meera,Bangalore,North,90593,20-04-2024,5593,Notebook,Stationery,9,28272.44,3498.31,10588.18
10594,Diya,Hyderabad,South,90594,20-03-2024,5594,Laptop,Electronics,9,19645.94,994.53,9202.6
10595,Arjun,Pune,West,90595,15-09-2024,5595,Notebook,Stationery,7,24763.52,4543.73,8078.11
10596,Rohan,Delhi,East,90596,08-01-2025,5596,Desk,Furniture,6,6651.1,495.32,5240.6
10597,Vihaan,Chennai,East,90597,26-04-2024,5597,Printer,Electronics,8,3091.21,361.06,976.38
10598,Meera,Hyderabad,North,90598,01-06-2024,5598,Printer,Electronics,3,26165.96,5001.01,8197.91
10599,Meera,Mumbai,West,90599,01-12-2024,5599,Notebook,Stationery,6,37027.87,7012.49,29576.33
10600,Ananya,Delhi,North,90600,01-03-2024,5600,Desk,Furniture,2,36147.16,989.5,17822.12
10601,Ananya,Delhi,East,90601,06-02-2024,5601,Printer,Electronics,10,26199.3,2304.1,19294.28
10602,Aarav,Hyderabad,East,90602,01-03-2024,5602,Office Chair,Furniture,8,35818.04,4543.51,10108.77
10603,Vihaan,Pune,East,90603,12-09-2024,5603,Notebook,Stationery,10,29345.44,2111.91,11220
10604,Arjun,Delhi,East,90604,02-02-2025,5604,Mobile,Electronics,6,37884.09,5230.28,15908.96
10605,Aarav,Mumbai,North,90605,06-11-2024,5605,Laptop,Electronics,9,46467.04,7601.12,22746.82
10606,Kavya,Mumbai,East,90606,20-05-2024,5606,Office Chair,Furniture,6,3242.43,641.7,703.51
10607,Ananya,Bangalore,South,90607,26-03-2024,5607,Mobile,Electronics,5,2329.21,300.47,1904.67
10608,Arjun,Chennai,West,90608,13-02-2025,5608,Notebook,Stationery,8,17563.49,874.33,7465.84
10609,Vihaan,Mumbai,South,90609,14-02-2024,5609,Laptop,Electronics,3,41071.43,7699.93,16794.67
10610,Vihaan,Hyderabad,North,90610,09-04-2024,5610,Desk,Furniture,4,19252.53,1515.66,16540.52
10611,Arjun,Mumbai,West,90611,26-04-2024,5611,Notebook,Stationery,5,14586.04,861.59,11886.73
10612,Ananya,Hyderabad,West,90612,26-03-2024,5612,Laptop,Electronics,6,36958.01,2136.74,28161.54
10613,Arjun,Mumbai,South,90613,20-07-2024,5613,Office Chair,Furniture,9,34057.92,330.01,22448.15
10614,Arjun,Mumbai,West,90614,12-03-2024,5614,Notebook,Stationery,2,41956.99,1948.01,16674.3
10615,Diya,Delhi,East,90615,05-04-2024,5615,Mobile,Electronics,1,33049.35,1533.77,16287.08
10616,Meera,Pune,East,90616,07-01-2025,5616,Mobile,Electronics,5,26125.33,912.08,19361.15
10617,Vihaan,Pune,North,90617,19-08-2024,5617,Notebook,Stationery,8,11529.43,1064.77,6015.55
10618,Diya,Bangalore,South,90618,03-06-2024,5618,Desk,Furniture,10,23010.12,4265.58,12100.1
10619,Arjun,Pune,North,90619,09-07-2024,5619,Printer,Electronics,9,15527.46,953.63,8633.73
10620,Rohan,Hyderabad,East,90620,13-12-2024,5620,Notebook,Stationery,4,5868.04,464.45,2095.5
10621,Ananya,Mumbai,North,90621,23-10-2024,5621,Notebook,Stationery,6,6145.8,1092.29,4698.2
10622,Arjun,Mumbai,East,90622,29-07-2024,5622,Desk,Furniture,3,1481.22,51,1106.56
10623,Kavya,Bangalore,South,90623,13-04-2024,5623,Mobile,Electronics,9,3504.56,626.87,1704.71
10624,Diya,Bangalore,East,90624,26-11-2024,5624,Desk,Furniture,9,47870.41,448.27,45247.77
10625,Meera,Hyderabad,East,90625,27-11-2024,5625,Mobile,Electronics,10,20729.52,3344.39,17056.94
10626,Meera,Pune,East,90626,25-01-2024,5626,Mobile,Electronics,7,4532.49,102.03,2000.59
10627,Kavya,Pune,West,90627,12-01-2025,5627,Laptop,Electronics,6,34558.8,2418.32,31469.93
10628,Meera,Chennai,South,90628,25-12-2024,5628,Laptop,Electronics,2,47193.27,6200.25,20763.66
10629,Meera,Chennai,West,90629,02-03-2024,5629,Desk,Furniture,4,27500.58,1851.33,24100.72
10630,Ananya,Bangalore,North,90630,19-06-2024,5630,Printer,Electronics,6,19867.84,2048.54,5959.11
10631,Diya,Pune,North,90631,04-07-2024,5631,Office Chair,Furniture,3,32434.02,756.17,31104.5
10632,Diya,Hyderabad,North,90632,21-03-2024,5632,Laptop,Electronics,1,48004.54,8319.79,12645.83
10633,Ananya,Pune,South,90633,27-05-2024,5633,Office Chair,Furniture,6,14329.65,1256.3,4985.7
10634,Rohan,Mumbai,South,90634,12-12-2024,5634,Mobile,Electronics,6,13847.16,1707.04,4882.15
10635,Aarav,Mumbai,East,90635,18-06-2024,5635,Desk,Furniture,1,25530.27,2423.47,19910.24
10636,Ananya,Mumbai,North,90636,30-12-2024,5636,Mobile,Electronics,4,11977.4,948.21,6659.77
10637,Rohan,Mumbai,North,90637,25-04-2024,5637,Mobile,Electronics,5,30105.54,4069.2,14581.02
10638,Arjun,Hyderabad,North,90638,21-07-2024,5638,Office Chair,Furniture,6,14945.65,1428.62,6795.87
10639,Ananya,Delhi,South,90639,03-03-2024,5639,Mobile,Electronics,9,38529.67,6700.18,20433.01
10640,Vihaan,Hyderabad,North,90640,10-04-2024,5640,Notebook,Stationery,6,17125.69,1521.99,13999.99
10641,Vihaan,Mumbai,East,90641,04-02-2024,5641,Notebook,Stationery,3,18229,419.31,13509.92
10642,Arjun,Hyderabad,West,90642,27-03-2024,5642,Desk,Furniture,7,39701.93,6288.66,28000.22
10643,Diya,Hyderabad,West,90643,20-09-2024,5643,Mobile,Electronics,10,7603.81,493.91,2915.94
10644,Diya,Mumbai,East,90644,22-11-2024,5644,Printer,Electronics,8,42065.41,7770.9,20759.14
10645,Vihaan,Hyderabad,North,90645,31-10-2024,5645,Notebook,Stationery,4,5005.75,621.15,3190.48
10646,Rohan,Chennai,North,90646,08-02-2024,5646,Laptop,Electronics,10,14022.53,994.38,10385.99
10647,Vihaan,Mumbai,East,90647,14-02-2024,5647,Notebook,Stationery,5,5989.21,836.27,3283.95
10648,Aarav,Chennai,East,90648,05-01-2025,5648,Notebook,Stationery,4,31037.42,959.56,18833.5
10649,Arjun,Delhi,North,90649,07-08-2024,5649,Office Chair,Furniture,4,38124,4625.01,12897.03
10650,Vihaan,Bangalore,West,90650,08-03-2024,5650,Notebook,Stationery,3,33989.28,3459.06,26313.38
10651,Arjun,Delhi,East,90651,16-11-2024,5651,Laptop,Electronics,4,2620.03,62.72,1489.16
10652,Diya,Delhi,South,90652,25-03-2024,5652,Desk,Furniture,8,1344.56,43.7,1131.72
10653,Meera,Bangalore,South,90653,19-12-2024,5653,Notebook,Stationery,8,1336.06,92.79,699.62
10654,Arjun,Mumbai,South,90654,28-04-2024,5654,Office Chair,Furniture,9,18214.55,1962.88,9783.82
10655,Kavya,Hyderabad,West,90655,16-03-2024,5655,Mobile,Electronics,9,44367.14,8647.68,34104
10656,Kavya,Hyderabad,South,90656,04-09-2024,5656,Mobile,Electronics,1,4226.38,257.17,2882.01
10657,Kavya,Mumbai,South,90657,02-06-2024,5657,Laptop,Electronics,1,45601.24,8764.4,32797.68
10658,Aarav,Delhi,North,90658,30-06-2024,5658,Mobile,Electronics,8,44903.42,2042.53,17495.05
10659,Arjun,Pune,North,90659,18-05-2024,5659,Notebook,Stationery,3,49867.17,7469.55,33365.38
10660,Diya,Delhi,South,90660,30-12-2024,5660,Printer,Electronics,1,5039.37,278.9,4237.61
10661,Aarav,Pune,South,90661,12-08-2024,5661,Office Chair,Furniture,6,24932.69,4019.43,20756.26
10662,Rohan,Chennai,South,90662,16-05-2024,5662,Notebook,Stationery,9,18570.57,2121.14,12299.36
10663,Ananya,Mumbai,East,90663,18-11-2024,5663,Notebook,Stationery,1,24399.77,4334.65,17066.09
10664,Rohan,Bangalore,East,90664,02-07-2024,5664,Printer,Electronics,4,28931.79,1217.61,26948.12
10665,Aarav,Chennai,East,90665,20-02-2024,5665,Printer,Electronics,5,45903.25,1235.03,38031.8
10666,Ananya,Hyderabad,West,90666,10-08-2024,5666,Office Chair,Furniture,1,48012.28,475.79,36692.64
10667,Arjun,Pune,East,90667,26-03-2024,5667,Notebook,Stationery,10,35975.69,2978.45,18635.58
10668,Meera,Hyderabad,West,90668,29-06-2024,5668,Notebook,Stationery,10,29400.83,1449.23,25967
10669,Aarav,Mumbai,East,90669,15-07-2024,5669,Office Chair,Furniture,3,35739.89,5533.42,9942.03
10670,Ananya,Delhi,East,90670,10-05-2024,5670,Printer,Electronics,7,4428.91,711.36,2796.6
10671,Vihaan,Mumbai,West,90671,19-05-2024,5671,Laptop,Electronics,9,25679.17,2957.95,22510.29
10672,Ananya,Mumbai,South,90672,28-09-2024,5672,Laptop,Electronics,9,28463.18,527.76,19736.79
10673,Ananya,Pune,East,90673,20-09-2024,5673,Laptop,Electronics,2,41053.87,2981.76,36437.02
10674,Arjun,Mumbai,West,90674,02-11-2024,5674,Desk,Furniture,7,43866.73,7489.21,22344.14
10675,Aarav,Chennai,South,90675,23-12-2024,5675,Desk,Furniture,5,10453.02,1334.9,4089.55
10676,Rohan,Hyderabad,West,90676,13-06-2024,5676,Desk,Furniture,7,7425.22,267.68,6793.66
10677,Arjun,Mumbai,South,90677,24-01-2024,5677,Desk,Furniture,8,36508.57,5800.88,28486.4
10678,Diya,Bangalore,South,90678,24-10-2024,5678,Desk,Furniture,2,36406.56,958.2,28851.66
10679,Diya,Pune,North,90679,19-04-2024,5679,Laptop,Electronics,2,1938.47,78.65,738.46
10680,Meera,Chennai,East,90680,31-10-2024,5680,Printer,Electronics,9,13294.76,2201.2,5847.57
10681,Diya,Mumbai,East,90681,08-06-2024,5681,Printer,Electronics,2,12752.39,814.82,5236.87
10682,Meera,Mumbai,East,90682,20-12-2024,5682,Notebook,Stationery,1,37396.25,633.55,35743.04
10683,Meera,Hyderabad,North,90683,30-11-2024,5683,Office Chair,Furniture,4,10157.97,874.45,8820.9
10684,Meera,Hyderabad,East,90684,05-03-2024,5684,Desk,Furniture,10,48940.22,5653.12,30935.15
10685,Meera,Chennai,South,90685,22-12-2024,5685,Printer,Electronics,5,35697.34,1379.31,24222.78
10686,Vihaan,Pune,South,90686,07-10-2024,5686,Office Chair,Furniture,4,46074.91,3744.63,23088.03
10687,Vihaan,Chennai,North,90687,27-03-2024,5687,Mobile,Electronics,1,11426.17,385.11,8039.22
10688,Diya,Hyderabad,North,90688,03-01-2025,5688,Laptop,Electronics,4,27493.88,4206.27,8745.73
10689,Vihaan,Mumbai,West,90689,26-03-2024,5689,Notebook,Stationery,5,30285.51,2990.91,24964.22
10690,Vihaan,Bangalore,East,90690,19-08-2024,5690,Laptop,Electronics,8,1607.39,202.6,1165.1
10691,Vihaan,Pune,South,90691,08-10-2024,5691,Laptop,Electronics,3,11388.95,1430.96,5822.76
10692,Arjun,Mumbai,South,90692,07-07-2024,5692,Mobile,Electronics,9,46149.59,1582.3,22560.94
10693,Diya,Chennai,South,90693,11-01-2025,5693,Desk,Furniture,8,23551.89,3962.35,19236.22
10694,Arjun,Pune,East,90694,26-02-2024,5694,Laptop,Electronics,9,24651.19,1698.5,8791.94
10695,Diya,Bangalore,West,90695,31-03-2024,5695,Laptop,Electronics,10,39930.22,7223.38,16699.19
10696,Kavya,Pune,South,90696,22-03-2024,5696,Printer,Electronics,10,31094.95,4162.72,8931.73
10697,Meera,Mumbai,North,90697,11-03-2024,5697,Notebook,Stationery,5,32467.21,5087.33,18947.71
10698,Aarav,Chennai,South,90698,29-09-2024,5698,Laptop,Electronics,1,42114.99,3048.41,18465.4
10699,Diya,Bangalore,North,90699,11-08-2024,5699,Laptop,Electronics,9,18542.6,3415.59,6134.81
10700,Kavya,Bangalore,West,90700,26-05-2024,5700,Printer,Electronics,3,22894.79,4530.36,6814.68
10701,Meera,Chennai,West,90701,14-02-2024,5701,Office Chair,Furniture,7,25591.2,973.56,22016.53
10702,Ananya,Chennai,North,90702,01-05-2024,5702,Printer,Electronics,2,13110.75,2249.06,9127.71
10703,Rohan,Chennai,East,90703,18-10-2024,5703,Notebook,Stationery,3,45673.4,2076.84,22440.44
10704,Ananya,Hyderabad,East,90704,23-09-2024,5704,Laptop,Electronics,8,17532.22,2270.88,14849.62
10705,Rohan,Chennai,North,90705,17-11-2024,5705,Office Chair,Furniture,1,5666.39,515.04,4749.45
10706,Rohan,Chennai,East,90706,09-06-2024,5706,Notebook,Stationery,4,11871.26,1532.53,7779.25
10707,Kavya,Chennai,West,90707,14-12-2024,5707,Laptop,Electronics,6,4969.4,807.47,1363.37
10708,Diya,Hyderabad,East,90708,19-02-2025,5708,Notebook,Stationery,5,3023.33,461.8,1587.89
10709,Rohan,Pune,West,90709,10-07-2024,5709,Notebook,Stationery,9,41911.29,7250.71,25916.06
10710,Kavya,Bangalore,East,90710,11-05-2024,5710,Notebook,Stationery,7,43431.52,743.49,34523.21
10711,Arjun,Hyderabad,East,90711,09-09-2024,5711,Mobile,Electronics,8,5443.32,10.77,5134.75
10712,Aarav,Chennai,North,90712,04-08-2024,5712,Desk,Furniture,4,27392.86,3546.22,12377.25
10713,Kavya,Delhi,North,90713,10-03-2024,5713,Mobile,Electronics,2,19907.13,3192.94,10991.82
10714,Diya,Pune,East,90714,28-07-2024,5714,Mobile,Electronics,7,47730.67,2779.54,39226.24
10715,Rohan,Hyderabad,East,90715,02-05-2024,5715,Printer,Electronics,1,18255.5,2116.06,12138.5
10716,Vihaan,Bangalore,North,90716,03-09-2024,5716,Desk,Furniture,3,46797.2,7043,11703.95
10717,Ananya,Bangalore,West,90717,27-11-2024,5717,Notebook,Stationery,3,9971.28,543.26,6270.91
10718,Meera,Pune,West,90718,16-06-2024,5718,Mobile,Electronics,1,11569.16,1560.08,4409.75
10719,Arjun,Hyderabad,West,90719,11-12-2024,5719,Office Chair,Furniture,6,4532.01,260.43,2265.05
10720,Rohan,Hyderabad,West,90720,15-05-2024,5720,Desk,Furniture,5,37508.33,1371.27,23894.67
10721,Vihaan,Pune,North,90721,17-06-2024,5721,Laptop,Electronics,10,48315.31,460.54,19609.24
10722,Meera,Chennai,South,90722,27-02-2025,5722,Laptop,Electronics,6,38649.88,1002.48,14736.7
10723,Rohan,Bangalore,East,90723,03-11-2024,5723,Laptop,Electronics,1,7081.32,906.84,3712.76
10724,Arjun,Bangalore,North,90724,05-03-2024,5724,Laptop,Electronics,2,23247.66,3050.13,13870.23
10725,Kavya,Chennai,West,90725,22-02-2025,5725,Office Chair,Furniture,8,15675.04,906.21,12654.82
10726,Aarav,Mumbai,West,90726,17-09-2024,5726,Laptop,Electronics,1,2652.8,378.25,2105.7
10727,Meera,Bangalore,West,90727,08-01-2025,5727,Office Chair,Furniture,6,10361.75,577.25,8611.47
10728,Arjun,Delhi,North,90728,03-06-2024,5728,Mobile,Electronics,3,48902.1,8512.45,36025.02
10729,Ananya,Pune,North,90729,30-03-2024,5729,Office Chair,Furniture,8,9801.89,644.82,7512.14
10730,Meera,Delhi,West,90730,30-05-2024,5730,Notebook,Stationery,3,21952.4,2931.42,12005.91
10731,Aarav,Pune,East,90731,21-06-2024,5731,Office Chair,Furniture,5,32169.94,958.25,24698.93
10732,Arjun,Bangalore,West,90732,14-06-2024,5732,Office Chair,Furniture,5,16155.2,1617.28,11270.5
10733,Arjun,Hyderabad,East,90733,31-10-2024,5733,Office Chair,Furniture,5,1079.55,148,437.33
10734,Diya,Pune,South,90734,19-02-2024,5734,Laptop,Electronics,3,7113.95,533.69,2959.34
10735,Vihaan,Delhi,East,90735,07-07-2024,5735,Mobile,Electronics,5,8357.18,423.16,5894.27
10736,Meera,Chennai,West,90736,20-10-2024,5736,Printer,Electronics,7,25429.13,4547.07,17767
10737,Kavya,Delhi,West,90737,17-03-2024,5737,Notebook,Stationery,8,32061.72,5125.99,7852.5
10738,Meera,Bangalore,South,90738,04-10-2024,5738,Notebook,Stationery,7,45868.85,8532.72,18221.94
10739,Diya,Delhi,West,90739,05-08-2024,5739,Office Chair,Furniture,6,34133.93,351.3,17896.44
10740,Arjun,Mumbai,West,90740,31-03-2024,5740,Desk,Furniture,8,24131.28,2018.8,16335.03
10741,Kavya,Chennai,West,90741,27-03-2024,5741,Printer,Electronics,6,5611.43,626.78,4433.47
10742,Arjun,Chennai,East,90742,21-05-2024,5742,Laptop,Electronics,2,49476.55,3012.45,29345.17
10743,Ananya,Bangalore,West,90743,04-09-2024,5743,Notebook,Stationery,10,4714.17,135.6,4106.16
10744,Diya,Pune,West,90744,01-09-2024,5744,Printer,Electronics,5,43178.99,1210.44,36402.24
10745,Arjun,Hyderabad,North,90745,21-10-2024,5745,Notebook,Stationery,2,41291.7,2513.97,28832.16
10746,Diya,Mumbai,South,90746,26-02-2024,5746,Notebook,Stationery,2,6741.3,1129.65,2795.49
10747,Aarav,Bangalore,South,90747,11-03-2024,5747,Mobile,Electronics,10,22095.28,4074.58,14923.53
10748,Arjun,Hyderabad,North,90748,27-06-2024,5748,Desk,Furniture,9,22217.22,382.11,18299.39
10749,Aarav,Bangalore,East,90749,29-01-2025,5749,Office Chair,Furniture,9,27039.7,3653.67,7521.15
10750,Rohan,Delhi,South,90750,10-07-2024,5750,Notebook,Stationery,10,40442.86,5397.15,31411.88
10751,Aarav,Mumbai,North,90751,18-01-2025,5751,Desk,Furniture,9,41588.68,804.13,39092.35
10752,Diya,Mumbai,North,90752,27-05-2024,5752,Notebook,Stationery,8,31390.85,3543.66,20952.59
10753,Rohan,Bangalore,South,90753,30-03-2024,5753,Laptop,Electronics,8,40346.65,430.2,20368.58
10754,Arjun,Delhi,West,90754,31-01-2024,5754,Desk,Furniture,2,5373.91,502.72,4660.43
10755,Arjun,Bangalore,East,90755,07-02-2024,5755,Office Chair,Furniture,8,3233.33,621.89,2413.73
10756,Kavya,Bangalore,North,90756,12-12-2024,5756,Mobile,Electronics,8,27868.39,796.39,14385.59
10757,Diya,Hyderabad,North,90757,10-11-2024,5757,Desk,Furniture,9,41205.07,4547.1,24804.71
10758,Aarav,Bangalore,North,90758,11-08-2024,5758,Printer,Electronics,8,41900.77,4173.46,36824.2
10759,Ananya,Bangalore,West,90759,19-07-2024,5759,Desk,Furniture,7,48662.13,7888.73,24770.39
10760,Kavya,Chennai,West,90760,23-10-2024,5760,Mobile,Electronics,10,1005.04,39.56,750.45
10761,Ananya,Bangalore,East,90761,23-03-2024,5761,Office Chair,Furniture,2,9239.32,815.39,3843.09
10762,Aarav,Pune,East,90762,20-01-2025,5762,Notebook,Stationery,1,30317.9,5997.01,21113.37
